PARK,PARK NUMBER,FACILITY NAME,FACILITY TYPE,X COORDINATE,Y COORDINATE,LOCATION
THILLENS,538,BASEBALL SR,OUTDOOR,1153624.2309600001,1942863.5752600001,"{'latitude': '41.99906', 'longitude': '-87.710215', 'needs_recoding': False}"
THROOP (AMOS GAGER),1159,BASKETBALL COURT,OUTDOOR,1168088.8106199999,1891273.8077,"{'latitude': '41.857193', 'longitude': '-87.658498', 'needs_recoding': False}"
THROOP (AMOS GAGER),1159,PLAYGROUND,OUTDOOR,1168075.73388,1891369.70417,"{'latitude': '41.857457', 'longitude': '-87.658543', 'needs_recoding': False}"
THROOP (AMOS GAGER),1159,SPRAY FEATURE,OUTDOOR,1168095.49434,1891402.54137,"{'latitude': '41.857547', 'longitude': '-87.65847', 'needs_recoding': False}"
THUIS (GRACE ZWIEFKA),1119,PLAYGROUND,OUTDOOR,1142255.25337,1931358.5172300001,"{'latitude': '41.967708', 'longitude': '-87.752326', 'needs_recoding': False}"
TILL-MOBLEY (MAMIE),1154,BASKETBALL COURT,OUTDOOR,1184055.2235699999,1862677.3261800001,"{'latitude': '41.778363', 'longitude': '-87.600788', 'needs_recoding': False}"
TILL-MOBLEY (MAMIE),1154,BASKETBALL COURT,OUTDOOR,1184056.83085,1862626.49229,"{'latitude': '41.778224', 'longitude': '-87.600784', 'needs_recoding': False}"
TILL-MOBLEY (MAMIE),1154,PLAYGROUND,OUTDOOR,1184067.8816800001,1862576.6629999999,"{'latitude': '41.778087', 'longitude': '-87.600745', 'needs_recoding': False}"
TILTON (GEORGE),1064,BASKETBALL COURT,OUTDOOR,1147201.32418,1901390.9232999999,"{'latitude': '41.885381', 'longitude': '-87.734909', 'needs_recoding': False}"
TILTON (GEORGE),1064,PLAYGROUND,OUTDOOR,1147195.8740600001,1901517.7937799999,"{'latitude': '41.885729', 'longitude': '-87.734926', 'needs_recoding': False}"
TILTON (GEORGE),1064,SPRAY FEATURE,OUTDOOR,1147189.5154800001,1901464.5022199999,"{'latitude': '41.885583', 'longitude': '-87.73495', 'needs_recoding': False}"
TOM (PING) MEML.,481,BASEBALL JR/SOFTBALL,OUTDOOR,1174978.72434,1891626.7784500001,"{'latitude': '41.858011', 'longitude': '-87.633198', 'needs_recoding': False}"
TOM (PING) MEML.,481,PLAYGROUND,OUTDOOR,1174674.0720599999,1891400.2664399999,"{'latitude': '41.857396', 'longitude': '-87.634323', 'needs_recoding': False}"
TOUHY (PATRICK),246,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1163532.42735,1948686.5163700001,"{'latitude': '42.014834', 'longitude': '-87.673601', 'needs_recoding': False}"
TOUHY (PATRICK),246,GYMNASIUM,INDOOR,1163710.96111,1948837.7335900001,"{'latitude': '42.015245', 'longitude': '-87.67294', 'needs_recoding': False}"
TOUHY (PATRICK),246,BASEBALL JR/SOFTBALL,OUTDOOR,1163461.7903499999,1948565.5523699999,"{'latitude': '42.014504', 'longitude': '-87.673864', 'needs_recoding': False}"
TOUHY (PATRICK),246,BASEBALL JR/SOFTBALL,OUTDOOR,1163676.4789,1948678.8602199999,"{'latitude': '42.01481', 'longitude': '-87.673071', 'needs_recoding': False}"
TOUHY (PATRICK),246,BASEBALL JR/SOFTBALL,OUTDOOR,1163456.82054,1948800.11949,"{'latitude': '42.015148', 'longitude': '-87.673876', 'needs_recoding': False}"
TOUHY (PATRICK),246,PLAYGROUND,OUTDOOR,1163760.9626499999,1948982.00856,"{'latitude': '42.01564', 'longitude': '-87.672752', 'needs_recoding': False}"
TOUHY (PATRICK),246,TENNIS COURT,OUTDOOR,1163247.1018000001,1948409.5057699999,"{'latitude': '42.01408', 'longitude': '-87.674659', 'needs_recoding': False}"
TOUHY (PATRICK),246,TENNIS COURT,OUTDOOR,1163290.8346500001,1948415.4693400001,"{'latitude': '42.014096', 'longitude': '-87.674498', 'needs_recoding': False}"
"TOUHY-HERBERT (JOHN, VICTOR)",1065,BASKETBALL COURT,OUTDOOR,1162292.58501,1899380.3977900001,"{'latitude': '41.879562', 'longitude': '-87.679547', 'needs_recoding': False}"
"TOUHY-HERBERT (JOHN, VICTOR)",1065,BASKETBALL COURT,OUTDOOR,1162365.0317200001,1899381.56642,"{'latitude': '41.879563', 'longitude': '-87.679281', 'needs_recoding': False}"
"TOUHY-HERBERT (JOHN, VICTOR)",1065,BASEBALL JR/SOFTBALL,OUTDOOR,1162199.1055399999,1899139.6883,"{'latitude': '41.878903', 'longitude': '-87.679897', 'needs_recoding': False}"
"TOUHY-HERBERT (JOHN, VICTOR)",1065,PLAYGROUND,OUTDOOR,1162347.50419,1899263.5486099999,"{'latitude': '41.87924', 'longitude': '-87.679349', 'needs_recoding': False}"
"TOUHY-HERBERT (JOHN, VICTOR)",1065,SPRAY FEATURE,OUTDOOR,1162306.60696,1899177.0802800001,"{'latitude': '41.879004', 'longitude': '-87.679501', 'needs_recoding': False}"
TREBES,1017,BASKETBALL COURT,OUTDOOR,1168175.3206199999,1915062.6594,"{'latitude': '41.92247', 'longitude': '-87.657493', 'needs_recoding': False}"
TREBES,1017,GYMNASIUM,INDOOR,1168115.5330099999,1915131.6901100001,"{'latitude': '41.922661', 'longitude': '-87.657711', 'needs_recoding': False}"
TREBES,1017,BASEBALL JR/SOFTBALL,OUTDOOR,1168015.62442,1914984.0270199999,"{'latitude': '41.922258', 'longitude': '-87.658082', 'needs_recoding': False}"
TREBES,1017,PLAYGROUND,OUTDOOR,1168017.24581,1915057.3900599999,"{'latitude': '41.922459', 'longitude': '-87.658074', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,BASKETBALL COURT,OUTDOOR,1194005.7151500001,1836255.6001500001,"{'latitude': '41.705622', 'longitude': '-87.565174', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1194180.2151299999,1836883.83938,"{'latitude': '41.707341', 'longitude': '-87.564515', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,FITNESS CENTER,INDOOR,1194200.0307100001,1836393.4003999999,"{'latitude': '41.705995', 'longitude': '-87.564458', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,GYMNASIUM,INDOOR,1194203.3335299999,1836200.19738,"{'latitude': '41.705465', 'longitude': '-87.564452', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,BASEBALL JR/SOFTBALL,OUTDOOR,1194002.39298,1837021.41227,"{'latitude': '41.707723', 'longitude': '-87.565161', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,BASEBALL JR/SOFTBALL,OUTDOOR,1194379.4847500001,1837026.39586,"{'latitude': '41.707728', 'longitude': '-87.56378', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,BASEBALL JR/SOFTBALL,OUTDOOR,1194387.79051,1836689.1727799999,"{'latitude': '41.706802', 'longitude': '-87.563761', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,POOL (OUTDOOR),OUTDOOR,1194196.7528299999,1836047.9506399999,"{'latitude': '41.705047', 'longitude': '-87.564482', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,PLAYGROUND,OUTDOOR,1194409.3862600001,1836310.4195999999,"{'latitude': '41.705762', 'longitude': '-87.563694', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,SPORT ROLLER COURT,OUTDOOR,1194401.08018,1836021.3712899999,"{'latitude': '41.704969', 'longitude': '-87.563734', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,SPRAY FEATURE,OUTDOOR,1194389.4519199999,1836426.70349,"{'latitude': '41.706082', 'longitude': '-87.563764', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,BASEBALL SR,OUTDOOR,1194025.6495000001,1836707.4460400001,"{'latitude': '41.706861', 'longitude': '-87.565087', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,TENNIS COURT,OUTDOOR,1194033.9555800001,1836004.75945,"{'latitude': '41.704933', 'longitude': '-87.565079', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,TENNIS COURT,OUTDOOR,1193985.7808099999,1836004.75945,"{'latitude': '41.704934', 'longitude': '-87.565255', 'needs_recoding': False}"
TRUMBULL (LYMAN),16,TRACK,OUTDOOR,1193944.25104,1836285.5016699999,"{'latitude': '41.705705', 'longitude': '-87.565398', 'needs_recoding': False}"
TULEY (MURRAY),18,BASKETBALL COURT,OUTDOOR,1181486.57057,1844872.3952599999,"{'latitude': '41.729564', 'longitude': '-87.610753', 'needs_recoding': False}"
TULEY (MURRAY),18,BASKETBALL COURT,OUTDOOR,1181550.8765499999,1844866.0550500001,"{'latitude': '41.729546', 'longitude': '-87.610518', 'needs_recoding': False}"
TULEY (MURRAY),18,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1180859.06559,1845122.3655600001,"{'latitude': '41.730265', 'longitude': '-87.613044', 'needs_recoding': False}"
TULEY (MURRAY),18,GYMNASIUM,INDOOR,1181373.3568899999,1845000.9094400001,"{'latitude': '41.72992', 'longitude': '-87.611164', 'needs_recoding': False}"
TULEY (MURRAY),18,BASEBALL JR/SOFTBALL,OUTDOOR,1180611.66484,1845271.0565299999,"{'latitude': '41.730678', 'longitude': '-87.613946', 'needs_recoding': False}"
TULEY (MURRAY),18,BASEBALL JR/SOFTBALL,OUTDOOR,1181021.5488700001,1845284.5903,"{'latitude': '41.730706', 'longitude': '-87.612444', 'needs_recoding': False}"
TULEY (MURRAY),18,BASEBALL JR/SOFTBALL,OUTDOOR,1181079.55137,1844851.5052100001,"{'latitude': '41.729516', 'longitude': '-87.612245', 'needs_recoding': False}"
TULEY (MURRAY),18,POOL (OUTDOOR),OUTDOOR,1181582.23967,1845081.58185,"{'latitude': '41.730136', 'longitude': '-87.610396', 'needs_recoding': False}"
TULEY (MURRAY),18,PLAYGROUND,OUTDOOR,1181381.5068099999,1844871.48942,"{'latitude': '41.729564', 'longitude': '-87.611138', 'needs_recoding': False}"
TULEY (MURRAY),18,SPRAY FEATURE,OUTDOOR,1181256.5175600001,1844866.9608799999,"{'latitude': '41.729555', 'longitude': '-87.611596', 'needs_recoding': False}"
TULEY (MURRAY),18,BASEBALL SR,OUTDOOR,1180679.33433,1844888.2400400001,"{'latitude': '41.729626', 'longitude': '-87.61371', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181737.45524,1844881.45233,"{'latitude': '41.729583', 'longitude': '-87.609834', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181690.3578900001,1844880.54682,"{'latitude': '41.729582', 'longitude': '-87.610006', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181644.16606,1844879.6409799999,"{'latitude': '41.729581', 'longitude': '-87.610175', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181714.8122400001,1845301.7070599999,"{'latitude': '41.730737', 'longitude': '-87.609904', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181666.8090600001,1845300.80122,"{'latitude': '41.730736', 'longitude': '-87.61008', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181619.71138,1845299.89539,"{'latitude': '41.730734', 'longitude': '-87.610252', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181570.80269,1845298.98988,"{'latitude': '41.730733', 'longitude': '-87.610431', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181522.7995,1845298.98988,"{'latitude': '41.730734', 'longitude': '-87.610607', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181474.79599,1845296.27269,"{'latitude': '41.730728', 'longitude': '-87.610783', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181425.8873000001,1845296.27269,"{'latitude': '41.730729', 'longitude': '-87.610962', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181377.88411,1845295.3668500001,"{'latitude': '41.730728', 'longitude': '-87.611138', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181330.7864399999,1845293.5555,"{'latitude': '41.730724', 'longitude': '-87.611311', 'needs_recoding': False}"
TULEY (MURRAY),18,TENNIS COURT,OUTDOOR,1181282.7832500001,1845290.8383200001,"{'latitude': '41.730717', 'longitude': '-87.611487', 'needs_recoding': False}"
UNION,210,BASKETBALL COURT,OUTDOOR,1166433.86577,1900995.3036799999,"{'latitude': '41.883906', 'longitude': '-87.664295', 'needs_recoding': False}"
UNION,210,BASKETBALL COURT,OUTDOOR,1166406.2158900001,1900945.53409,"{'latitude': '41.88377', 'longitude': '-87.664398', 'needs_recoding': False}"
UNION,210,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1166097.1036499999,1901070.07289,"{'latitude': '41.884118', 'longitude': '-87.665529', 'needs_recoding': False}"
UNION,210,FITNESS CENTER,INDOOR,1165900.58534,1901435.6243199999,"{'latitude': '41.885125', 'longitude': '-87.66624', 'needs_recoding': False}"
UNION,210,GYMNASIUM,INDOOR,1165994.0346299999,1901439.7470199999,"{'latitude': '41.885135', 'longitude': '-87.665897', 'needs_recoding': False}"
UNION,210,BASEBALL JR/SOFTBALL,OUTDOOR,1165925.11219,1901209.5883599999,"{'latitude': '41.884504', 'longitude': '-87.666157', 'needs_recoding': False}"
UNION,210,BASEBALL JR/SOFTBALL,OUTDOOR,1166232.02333,1901191.61595,"{'latitude': '41.884449', 'longitude': '-87.66503', 'needs_recoding': False}"
UNION,210,BASEBALL JR/SOFTBALL,OUTDOOR,1166162.89912,1900823.8758700001,"{'latitude': '41.883441', 'longitude': '-87.665295', 'needs_recoding': False}"
UNION,210,POOL (OUTDOOR),OUTDOOR,1165948.61412,1901358.89646,"{'latitude': '41.884914', 'longitude': '-87.666066', 'needs_recoding': False}"
UNION,210,PLAYGROUND,OUTDOOR,1166245.8481000001,1901304.97957,"{'latitude': '41.884759', 'longitude': '-87.664976', 'needs_recoding': False}"
UNION,210,SPRAY FEATURE,OUTDOOR,1166100.6873000001,1901332.6294499999,"{'latitude': '41.884838', 'longitude': '-87.665508', 'needs_recoding': False}"
UNION,210,BASEBALL SR,OUTDOOR,1165947.2319,1900927.5620200001,"{'latitude': '41.88373', 'longitude': '-87.666084', 'needs_recoding': False}"
UNION,210,TENNIS COURT,OUTDOOR,1166338.4742300001,1900879.1749799999,"{'latitude': '41.883589', 'longitude': '-87.664648', 'needs_recoding': False}"
UNION,210,TENNIS COURT,OUTDOOR,1166378.5663399999,1900857.0552699999,"{'latitude': '41.883527', 'longitude': '-87.664502', 'needs_recoding': False}"
UNITY,293,PLAYGROUND,OUTDOOR,1153156.0941000001,1917556.0746899999,"{'latitude': '41.929624', 'longitude': '-87.712612', 'needs_recoding': False}"
UNITY,293,SPRAY FEATURE,OUTDOOR,1153130.63647,1917629.4164100001,"{'latitude': '41.929825', 'longitude': '-87.712704', 'needs_recoding': False}"
VALLEY FORGE,371,VOLLEYBALL,OUTDOOR,1130612.57586,1864350.8077400001,"{'latitude': '41.784038', 'longitude': '-87.796677', 'needs_recoding': False}"
VALLEY FORGE,371,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1130297.8291199999,1864415.4106300001,"{'latitude': '41.784221', 'longitude': '-87.797829', 'needs_recoding': False}"
VALLEY FORGE,371,FITNESS CENTER,INDOOR,1130752.07329,1864545.8828100001,"{'latitude': '41.784571', 'longitude': '-87.796161', 'needs_recoding': False}"
VALLEY FORGE,371,HORSESHOE COURT,OUTDOOR,1129885.9208200001,1864485.1568799999,"{'latitude': '41.784419', 'longitude': '-87.799338', 'needs_recoding': False}"
VALLEY FORGE,371,BASEBALL JR/SOFTBALL,OUTDOOR,1130453.60112,1864496.78186,"{'latitude': '41.784441', 'longitude': '-87.797256', 'needs_recoding': False}"
VALLEY FORGE,371,BASEBALL JR/SOFTBALL,OUTDOOR,1130083.5451,1864331.5141499999,"{'latitude': '41.783994', 'longitude': '-87.798617', 'needs_recoding': False}"
VALLEY FORGE,371,PLAYGROUND,OUTDOOR,1130642.2221299999,1864459.0575300001,"{'latitude': '41.784335', 'longitude': '-87.796565', 'needs_recoding': False}"
VALLEY FORGE,371,TENNIS COURT,OUTDOOR,1129911.0917,1864362.0527999999,"{'latitude': '41.784081', 'longitude': '-87.799248', 'needs_recoding': False}"
VALLEY FORGE,371,TENNIS COURT,OUTDOOR,1129961.39081,1864363.8490599999,"{'latitude': '41.784085', 'longitude': '-87.799064', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,BOCCE COURT,SPECIAL,1196651.6918200001,1840631.8505899999,"{'latitude': '41.717565', 'longitude': '-87.55534', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1196509.25477,1840915.98453,"{'latitude': '41.718348', 'longitude': '-87.555853', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,BASEBALL JR/SOFTBALL,OUTDOOR,1196396.1890499999,1841091.6042599999,"{'latitude': '41.718833', 'longitude': '-87.556261', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,BASEBALL JR/SOFTBALL,OUTDOOR,1196614.00685,1841099.1413199999,"{'latitude': '41.718848', 'longitude': '-87.555463', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,BASEBALL JR/SOFTBALL,OUTDOOR,1196615.5144,1840758.4713999999,"{'latitude': '41.717914', 'longitude': '-87.555469', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,BASEBALL JR/SOFTBALL,OUTDOOR,1196406.74086,1840746.4120400001,"{'latitude': '41.717886', 'longitude': '-87.556234', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,PLAYGROUND,OUTDOOR,1196527.33216,1840598.68793,"{'latitude': '41.717477', 'longitude': '-87.555797', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,SPORT ROLLER COURT,OUTDOOR,1196409.75562,1840631.0969799999,"{'latitude': '41.717569', 'longitude': '-87.556226', 'needs_recoding': False}"
VETERANS' MEMORIAL,1067,SPRAY FEATURE,OUTDOOR,1196469.2975000001,1840663.5057099999,"{'latitude': '41.717657', 'longitude': '-87.556007', 'needs_recoding': False}"
VIOLET,361,PLAYGROUND,OUTDOOR,1148923.6717900001,1895553.7063,"{'latitude': '41.86933', 'longitude': '-87.728735', 'needs_recoding': False}"
VIOLET,361,SPRAY FEATURE,OUTDOOR,1148826.9413399999,1895531.9750399999,"{'latitude': '41.869272', 'longitude': '-87.729091', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASKETBALL COURT,OUTDOOR,1143836.9650999999,1871244.6473000001,"{'latitude': '41.802719', 'longitude': '-87.748018', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,1143453.21193,1871350.2474799999,"{'latitude': '41.803016', 'longitude': '-87.749423', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,GYMNASIUM,INDOOR,1143780.8628499999,1871143.6849100001,"{'latitude': '41.802443', 'longitude': '-87.748226', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,HORSESHOE COURT,OUTDOOR,1143999.7895800001,1871522.0407799999,"{'latitude': '41.803477', 'longitude': '-87.747414', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,HORSESHOE COURT,OUTDOOR,1143994.3640600001,1871395.3156399999,"{'latitude': '41.80313', 'longitude': '-87.747437', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASEBALL JR/SOFTBALL,OUTDOOR,1143599.61354,1871113.1137699999,"{'latitude': '41.802363', 'longitude': '-87.748892', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASEBALL JR/SOFTBALL,OUTDOOR,1143618.48095,1871448.3732700001,"{'latitude': '41.803282', 'longitude': '-87.748814', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASEBALL JR/SOFTBALL,OUTDOOR,1143299.1863200001,1871557.2237799999,"{'latitude': '41.803587', 'longitude': '-87.749982', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASEBALL JR/SOFTBALL,OUTDOOR,1143763.61485,1871515.1349500001,"{'latitude': '41.803463', 'longitude': '-87.74828', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,PLAYGROUND,OUTDOOR,1144081.45838,1871264.0530999999,"{'latitude': '41.802768', 'longitude': '-87.747121', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,SPRAY FEATURE,OUTDOOR,1144018.10778,1871228.0961500001,"{'latitude': '41.80267', 'longitude': '-87.747354', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,BASEBALL SR,OUTDOOR,1143329.6642799999,1871116.0166499999,"{'latitude': '41.802376', 'longitude': '-87.749882', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,TENNIS COURT,OUTDOOR,1144050.98009,1871536.9052500001,"{'latitude': '41.803517', 'longitude': '-87.747226', 'needs_recoding': False}"
VITTUM (HARRIET ELIZABETH),233,TENNIS COURT,OUTDOOR,1144101.7772299999,1871539.8078000001,"{'latitude': '41.803524', 'longitude': '-87.747039', 'needs_recoding': False}"
VOGLE (HENRY JR.),402,PLAYGROUND PARK,OUTDOOR,1161412.0159100001,1931958.3785699999,"{'latitude': '41.968976', 'longitude': '-87.681872', 'needs_recoding': False}"
WAGNER (CLARENCE),1068,PLAYGROUND,OUTDOOR,1170619.01357,1871092.3513499999,"{'latitude': '41.801759', 'longitude': '-87.6498', 'needs_recoding': False}"
WAGNER (CLARENCE),1068,SPRAY FEATURE,OUTDOOR,1170663.23789,1871142.7672600001,"{'latitude': '41.801896', 'longitude': '-87.649637', 'needs_recoding': False}"
WALLACE,1069,PLAYGROUND,OUTDOOR,1173798.1860199999,1843805.0837399999,"{'latitude': '41.726809', 'longitude': '-87.638949', 'needs_recoding': False}"
WALLACE,1069,SPRAY FEATURE,OUTDOOR,1173834.9451299999,1843773.5188500001,"{'latitude': '41.726722', 'longitude': '-87.638815', 'needs_recoding': False}"
WALNUT,1278,PLAYGROUND,OUTDOOR,1151701.88867,1874452.11858,"{'latitude': '41.81137', 'longitude': '-87.719089', 'needs_recoding': False}"
WALNUT,1278,SPORT ROLLER COURT,OUTDOOR,1151696.53107,1874396.75911,"{'latitude': '41.811218', 'longitude': '-87.71911', 'needs_recoding': False}"
WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,1179994.65919,1866828.37267,"{'latitude': '41.789848', 'longitude': '-87.615547', 'needs_recoding': False}"
WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,1179985.5876800001,1866940.25171,"{'latitude': '41.790155', 'longitude': '-87.615577', 'needs_recoding': False}"
WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,1181621.44038,1871203.7487600001,"{'latitude': '41.801817', 'longitude': '-87.609447', 'needs_recoding': False}"
WASHINGTON (GEORGE),21,TENNIS COURT,OUTDOOR,1181669.82021,1871203.7487600001,"{'latitude': '41.801816', 'longitude': '-87.60927', 'needs_recoding': False}"
WASHINGTON (GEORGE),21,WATER SLIDE,OUTDOOR,1180185.08335,1867668.22007,"{'latitude': '41.792148', 'longitude': '-87.614823', 'needs_recoding': False}"
